fpr,tpr
0.0002680246582685607,0.24137004701141707
0.0002680246582685607,0.24163868368032237
0.0002680246582685607,0.25104096709200807
0.0002680246582685607,0.2513096037609134
0.0002680246582685607,0.25171255876427134
0.00040203698740284106,0.25171255876427134
0.00040203698740284106,0.2671591672263264
0.00040203698740284106,0.2674278038952317
0.00040203698740284106,0.27991940899932843
0.00040203698740284106,0.2801880456682337
0.00040203698740284106,0.28179986568166554
0.0005360493165371214,0.28179986568166554
0.0005360493165371214,0.2875755540631296
0.0006700616456714018,0.2875755540631296
0.0006700616456714018,0.29026192075218266
0.0008040739748056821,0.29026192075218266
0.0008040739748056821,0.3010073875083949
0.0009380863039399625,0.3010073875083949
0.0009380863039399625,0.30476830087306916
0.0010720986330742428,0.30476830087306916
0.0010720986330742428,0.3073203492276696
0.0012061109622085232,0.3073203492276696
0.0012061109622085232,0.30906648757555405
0.0013401232913428035,0.30906648757555405
0.0013401232913428035,0.31269308260577566
0.0014741356204770839,0.31269308260577566
0.0014741356204770839,0.3132303559435863
0.0016081479496113642,0.3132303559435863
0.0016081479496113642,0.3147078576225655
0.0017421602787456446,0.3147078576225655
0.0017421602787456446,0.32303559435862994
0.001876172607879925,0.32303559435862994
0.001876172607879925,0.32451309603760914
0.001876172607879925,0.32478173270651445
0.001876172607879925,0.3251846877098724
0.0020101849370142053,0.3251846877098724
0.0020101849370142053,0.3267965077233042
0.0021441972661484857,0.3267965077233042
0.0021441972661484857,0.32787105439892544
0.0021441972661484857,0.32813969106783075
0.0021441972661484857,0.32988582941571526
0.002278209595282766,0.32988582941571526
0.002278209595282766,0.33324378777703156
0.0024122219244170464,0.33324378777703156
0.0024122219244170464,0.33445265278710545
0.0025462342535513267,0.33445265278710545
0.0025462342535513267,0.33875083948959034
0.0028142589118198874,0.33875083948959034
0.0028142589118198874,0.33928811282740096
0.0029482712409541678,0.33928811282740096
0.0029482712409541678,0.3398253861652116
0.003082283570088448,0.3398253861652116
0.003082283570088448,0.3410342511752854
0.0032162958992227285,0.3410342511752854
0.0032162958992227285,0.3417058428475487
0.003350308228357009,0.3417058428475487
0.003350308228357009,0.34264607118871726
0.003484320557491289,0.34264607118871726
0.003484320557491289,0.34331766286098053
0.003484320557491289,0.34358629952988584
0.003484320557491289,0.34385493619879115
0.0036183328866255695,0.34385493619879115
0.0036183328866255695,0.34600402955003356
0.00375234521575985,0.34600402955003356
0.00375234521575985,0.3490933512424446
0.0038863575448941303,0.3490933512424446
0.0038863575448941303,0.3513767629281397
0.004020369874028411,0.3513767629281397
0.004020369874028411,0.35486903962390864
0.004154382203162691,0.35486903962390864
0.004154382203162691,0.35634654130288784
0.004288394532296971,0.35634654130288784
0.004288394532296971,0.35688381464069846
0.004422406861431252,0.35688381464069846
0.004422406861431252,0.36091336467427804
0.004556419190565532,0.36091336467427804
0.004556419190565532,0.36145063801208865
0.004690431519699813,0.36145063801208865
0.004690431519699813,0.36239086635325723
0.0049584561779683735,0.36239086635325723
0.0049584561779683735,0.36292813969106785
0.0050924685071026534,0.36292813969106785
0.0050924685071026534,0.36453995970449965
0.005226480836236934,0.36453995970449965
0.005226480836236934,0.36803223640026866
0.005360493165371214,0.36803223640026866
0.005360493165371214,0.36843519140362657
0.005494505494505495,0.36843519140362657
0.005494505494505495,0.37058428475486904
0.005628517823639775,0.37058428475486904
0.005628517823639775,0.3712558764271323
0.005762530152774056,0.3712558764271323
0.005762530152774056,0.3731363331094694
0.0058965424819083356,0.3731363331094694
0.0058965424819083356,0.3732706514439221
0.006030554811042616,0.3732706514439221
0.006030554811042616,0.3748824714573539
0.006164567140176896,0.3748824714573539
0.006164567140176896,0.37515110812625924
0.006298579469311177,0.37515110812625924
0.006298579469311177,0.3774345198119543
0.006432591798445457,0.3774345198119543
0.006432591798445457,0.3777031564808596
0.006566604127579738,0.3777031564808596
0.006566604127579738,0.37931497649429147
0.006700616456714018,0.37931497649429147
0.006700616456714018,0.37971793149764943
0.0068346287858482985,0.37971793149764943
0.0068346287858482985,0.3798522498321021
0.006968641114982578,0.3798522498321021
0.006968641114982578,0.3854936198791135
0.007102653444116859,0.3854936198791135
0.007102653444116859,0.3883143049026192
0.007236665773251139,0.3883143049026192
0.007236665773251139,0.38844862323707186
0.00737067810238542,0.38844862323707186
0.00737067810238542,0.38871725990597716
0.0075046904315197,0.38871725990597716
0.0075046904315197,0.390329079919409
0.007638702760653981,0.390329079919409
0.007638702760653981,0.39046339825386167
0.0077727150897882605,0.39046339825386167
0.0077727150897882605,0.3916722632639355
0.007906727418922541,0.3916722632639355
0.007906727418922541,0.3923438549361988
0.008040739748056821,0.3923438549361988
0.008040739748056821,0.39247817327065143
0.008174752077191101,0.39247817327065143
0.008174752077191101,0.3928811282740094
0.008308764406325383,0.3928811282740094
0.008308764406325383,0.39449294828744125
0.008442776735459663,0.39449294828744125
0.008442776735459663,0.3970449966420416
0.008576789064593943,0.3970449966420416
0.008576789064593943,0.3986568166554735
0.008710801393728223,0.3986568166554735
0.008710801393728223,0.39905977165883144
0.008844813722862504,0.39905977165883144
0.008844813722862504,0.40067159167226324
0.008978826051996784,0.40067159167226324
0.008978826051996784,0.40147750167897917
0.009112838381131064,0.40147750167897917
0.009112838381131064,0.4020147750167898
0.009380863039399626,0.4020147750167898
0.009380863039399626,0.40416386836803225
0.009514875368533906,0.40416386836803225
0.009514875368533906,0.4045668233713902
0.009648887697668185,0.4045668233713902
0.009648887697668185,0.4049697783747482
0.009782900026802465,0.4049697783747482
0.009782900026802465,0.4064472800537273
0.009916912355936747,0.4064472800537273
0.009916912355936747,0.4073875083948959
0.010184937014205307,0.4073875083948959
0.010184937014205307,0.4079247817327065
0.010318949343339587,0.4079247817327065
0.010318949343339587,0.4091336467427804
0.010586974001608148,0.4091336467427804
0.010586974001608148,0.41087978509066486
0.010720986330742428,0.41087978509066486
0.010720986330742428,0.41114842175957017
0.010854998659876708,0.41114842175957017
0.010854998659876708,0.41383478844862326
0.01098901098901099,0.41383478844862326
0.01098901098901099,0.4139691067830759
0.01112302331814527,0.4139691067830759
0.01112302331814527,0.41464069845533913
0.01125703564727955,0.41464069845533913
0.01125703564727955,0.4153122901276024
0.01139104797641383,0.4153122901276024
0.01139104797641383,0.41813297515110814
0.011525060305548111,0.41813297515110814
0.011525060305548111,0.4185359301544661
0.011659072634682391,0.4185359301544661
0.011659072634682391,0.41947615849563463
0.011793084963816671,0.41947615849563463
0.011793084963816671,0.41974479516453994
0.011927097292950951,0.41974479516453994
0.011927097292950951,0.4198791134989926
0.012061109622085233,0.4198791134989926
0.012061109622085233,0.4204163868368032
0.012195121951219513,0.4204163868368032
0.012195121951219513,0.42149093351242445
